9.86281	-11.6989	-0.242563	-2.15529	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.81397	-11.8295	-0.347917	-2.22652	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.79989	-11.9558	-0.270112	-2.35726	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.73472	-12.1104	-0.421683	-2.46711	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.69403	-12.2104	-0.63851	-2.19101	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.62222	-12.3412	-0.752158	-2.25882	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.54773	-12.4062	-1.07573	-1.82639	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.44426	-12.5275	-1.21976	-1.91735	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.3779	-12.6417	-1.19688	-1.97335	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.27987	-12.7644	-1.28849	-2.01987	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.16729	-12.7909	-1.79124	-1.27391	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
8.98556	-12.9081	-2.06016	-1.43446	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
8.85654	-12.9701	-2.17134	-1.28627	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.71099	-13.0504	-2.24596	-1.31868	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.57908	-13.0838	-2.44395	-0.99702	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.41932	-13.1508	-2.55226	-1.05028	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.25306	-13.1522	-2.83356	-0.53745	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.07845	-13.1816	-2.8838	-0.544258	8.03583	-13.1513	8.05	-13.15	-2.72742	0
7.9084	-13.1861	-2.97739	-0.363226	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.75731	-13.1937	-2.93751	-0.331249	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.62768	-13.2523	-2.76002	-0.689412	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.4781	-13.2833	-2.78909	-0.686416	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.3052	-13.2713	-2.97037	-0.297255	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.15422	-13.2742	-2.93018	-0.263822	7.16011	-13.2382	7.15	-13.25	-2.72844	0
6.97925	-13.2064	-3.21296	0.38205	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.83383	-13.1756	-3.16514	0.412153	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.66206	-13.144	-3.19908	0.523802	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.51856	-13.0973	-3.10132	0.573141	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.36245	-13.1001	-2.95764	0.250486	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.22741	-13.0727	-2.87481	0.28852	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.06488	-13.0316	-2.9509	0.507948	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.92367	-12.9878	-2.88544	0.548104	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
5.75609	-12.8693	-3.18131	1.36525	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.6239	-12.7823	-3.09722	1.41235	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.47174	-12.7444	-2.91585	0.979306	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.36527	-12.6708	-2.75588	1.03715	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.20583	-12.5588	-2.89782	1.50883	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.08094	-12.4667	-2.79662	1.53807	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
4.93756	-12.3863	-2.75316	1.49216	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
